qid	r1	r2	Controversial question
98932	4.8	4.8	TRUE
98975	2.6	3.4	FALSE
98997	1.0	1.2	FALSE
99026	2.8	3.6	FALSE
99038	1.8	2.2	FALSE
99053	1.5	1.5	FALSE
99054	1.4	1.4	FALSE
99162	1.0	2.0	FALSE
99164	4.8	4.8	TRUE
99165	4.4	4.2	TRUE
99182	1.8	2.8	FALSE
99192	1.8	3.0	FALSE
99228	1.6	1.8	FALSE
99230	1.0	3.0	FALSE
99236	3.8	4.0	FALSE
99241	2.0	2.4	FALSE
99275	1.75	3.0	FALSE
99278	1.0	1.2	FALSE
99285	3.8	4.2	FALSE
99302	2.8	3.6	FALSE
99303	2.6	3.6	FALSE
99319	1.4	1.8	FALSE
99327	4.2	4.6	TRUE
99421	2.4	3.4	FALSE
99455	3.6	3.8	FALSE
99475	1.2	2.2	FALSE
99526	1.0	1.8	FALSE
99549	1.4	2.2	FALSE
99593	1.6	3.2	FALSE
99604	1.8	1.8	FALSE
99617	4.4	4.6	TRUE
99618	1.6	2.2	FALSE
99634	1.0	1.5	FALSE
99679	2.0	4.2	FALSE
99694	1.25	3.25	FALSE
99741	1.8	3.0	FALSE
99755	4.2	4.6	TRUE
99758	1.25	1.75	FALSE
99801	1.4	1.8	FALSE
99802	1.0	2.2	FALSE
99833	1.2	2.2	FALSE
99863	1.2	1.6	FALSE
99865	1.6	2.0	FALSE
99965	4.0	4.8	TRUE
100011	4.5	4.5	TRUE
100013	4.0	4.0	TRUE
100038	1.8	2.8	FALSE
100095	3.2	3.8	FALSE
100136	3.0	4.4	FALSE
100200	1.0	2.0	FALSE
100211	1.0	1.8	FALSE
100217	2.2	2.8	FALSE
100285	1.75	2.5	FALSE
100291	2.2	2.6	FALSE
100294	3.0	3.8	FALSE
100330	2.6	3.2	FALSE
100358	2.8	4.0	FALSE
100370	3.2	4.6	FALSE
100371	1.75	2.5	FALSE
100377	1.0	1.25	FALSE
100386	2.8	4.4	FALSE
100409	3.6	3.6	FALSE
100410	2.5	2.5	FALSE
100416	2.6	3.2	FALSE
100450	1.25	2.5	FALSE
100482	1.2	3.2	FALSE
100484	2.5	4.0	FALSE
100489	2.0	2.333333333333330	FALSE
100500	1.2	1.8	FALSE
100533	2.0	4.0	FALSE
100546	1.0	1.2	FALSE
100551	4.2	4.2	TRUE
100630	1.4	1.4	FALSE
100633	4.8	4.8	TRUE
100635	2.2	3.0	FALSE
100672	3.8	4.0	FALSE
100680	2.6	4.2	FALSE
100776	1.0	1.4	FALSE
100781	2.0	3.6	FALSE
100787	1.6	2.2	FALSE
100797	2.25	3.5	FALSE
100831	2.4	3.8	FALSE
100848	1.4	1.8	FALSE
100855	1.0	1.5	FALSE
100857	1.6	2.8	FALSE
100877	2.8	4.4	FALSE
100889	1.2	1.8	FALSE
100894	2.2	3.0	FALSE
100911	1.4	2.0	FALSE
100936	1.8	3.4	FALSE
100938	4.2	4.8	TRUE
100944	1.8	2.6	FALSE
100967	1.2	3.2	FALSE
100985	2.4	2.4	FALSE
101009	3.0	4.2	FALSE
101025	1.4	3.0	FALSE
101028	2.0	3.6666666666666700	FALSE
101063	1.0	1.4	FALSE
101108	2.2	3.2	FALSE
101109	3.4	4.6	FALSE
101117	4.0	4.4	TRUE
101122	3.0	4.2	FALSE
101138	1.0	1.6	FALSE
101184	1.2	2.0	FALSE
101195	1.4	1.3	FALSE
101243	3.4	4.4	FALSE
101277	1.6	2.4	FALSE
101287	3.0	2.6	FALSE
101289	1.4	2.2	FALSE
101290	1.6	2.2	FALSE
101319	1.25	1.5	FALSE
101362	1.2	2.4	FALSE
101385	1.4	2.6	FALSE
101386	2.0	2.8	FALSE
101387	2.0	2.5	FALSE
101415	1.4	1.4	FALSE
101451	2.8	4.4	FALSE
101465	1.2	1.8	FALSE
101487	1.0	1.6	FALSE
101493	3.4	4.8	FALSE
101506	1.8	2.8	FALSE
101509	4.6	4.8	TRUE
101540	1.4	1.6	FALSE
101587	1.75	2.0	FALSE
101626	4.8	4.8	TRUE
101649	1.0	1.5	FALSE
101651	1.4	2.0	FALSE
101698	4.6	4.6	TRUE
101717	1.6	2.4	FALSE
101736	4.0	4.8	TRUE
101740	1.2	2.8	FALSE
101742	3.8	4.2	FALSE
101772	1.8	3.2	FALSE
101796	1.0	2.8	FALSE
101810	1.2	2.0	FALSE
101812	1.5	3.0	FALSE
101854	4.6	4.933333333333330	TRUE
101855	4.266666666666670	4.8	TRUE
101879	2.2	3.8	FALSE
101928	2.6	3.6	FALSE
101961	1.9	2.7	FALSE
101968	3.6	4.0	FALSE
101978	1.0	1.25	FALSE
101981	1.2	1.2	FALSE
101995	3.0	4.0	FALSE
102007	1.8	2.6	FALSE
102017	4.2	4.6	TRUE
102042	3.8	4.4	FALSE
102055	1.0	3.25	FALSE
102069	1.4	1.4	FALSE
102071	1.0	2.2	FALSE
102110	1.8	3.2	FALSE
102122	2.2	3.4	FALSE
102152	4.0	4.8	TRUE
102156	2.8	3.2	FALSE
102169	1.0	1.0	FALSE
102176	2.2	3.0	FALSE
102191	4.0	4.6	TRUE
102228	2.2	3.2	FALSE
102278	1.6	2.6	FALSE
102296	1.75	2.0	FALSE
102322	2.0	3.0	FALSE
102331	1.2	2.0	FALSE
102344	3.8	4.2	FALSE
102374	4.6	4.8	TRUE
102404	3.4	4.4	FALSE
102414	4.4	4.4	TRUE
102430	1.6	2.6	FALSE
102435	2.4	3.0	FALSE
102436	3.2	3.4	FALSE
102440	1.2	3.0	FALSE
102445	1.0	2.8	FALSE
102451	2.8	3.8	FALSE
102459	1.4	2.8	FALSE
102520	1.2	2.0	FALSE
102526	3.4	4.0	FALSE
102535	1.6	3.4	FALSE
102548	4.4	4.6	TRUE
102576	1.6	2.4	FALSE
102582	1.2	3.0	FALSE
102604	1.8	3.4	FALSE
102609	3.8	4.4	FALSE
102634	2.0	2.4	FALSE
102644	4.2	4.8	TRUE
102646	1.4	1.8	FALSE
102664	3.6	4.2	FALSE
102673	1.2	2.8	FALSE
102677	1.0	2.75	FALSE
102685	3.1	4.0	FALSE
102701	1.8	3.2	FALSE
102702	1.2	2.0	FALSE
102714	1.0	2.0	FALSE
102715	1.0	1.0	FALSE
102737	2.0	3.4	FALSE
102757	2.6	3.8	FALSE
102775	3.4	3.6	FALSE
102782	1.0	1.0	FALSE
102790	1.2	1.6	FALSE
102814	2.0	2.0	FALSE
102816	3.4	3.6	FALSE
102942	1.2	2.2	FALSE
103026	2.8	2.8	FALSE
103027	3.6	3.6	FALSE
103041	3.0	3.4	FALSE
103049	4.0	4.4	TRUE
103053	1.6	3.2	FALSE
103058	1.0	1.6	FALSE
103062	1.0	2.0	FALSE
103063	1.6	3.6	FALSE
103065	1.3571428571428600	1.7857142857142900	FALSE
103066	1.4	1.8	FALSE
103067	3.2	3.8	FALSE
103068	4.0	4.2	TRUE
103076	1.2	2.5	FALSE
103077	1.8	1.8	FALSE
103081	3.8	4.4	FALSE
103110	1.0	3.6666666666666700	FALSE
103117	1.0	1.0	FALSE
103121	2.2	3.4	FALSE
103124	1.2	3.2	FALSE
103200	2.0	3.8	FALSE
103270	2.8	3.8	FALSE
103271	1.8	3.0	FALSE
103316	1.4	3.2	FALSE
103351	1.5	1.5	FALSE
103366	1.8	2.8	FALSE
103404	2.0	2.8	FALSE
103405	1.2	2.4	FALSE
103438	3.0	4.2	FALSE
103483	1.4	2.4	FALSE
103500	4.2	4.6	TRUE
103504	1.25	1.75	FALSE
103518	1.2	1.8	FALSE
103556	1.6	2.0	FALSE
103571	1.3333333333333300	2.333333333333330	FALSE
103594	3.2	3.8	FALSE
103643	1.6	2.2	FALSE
103646	5.0	5.0	TRUE
103702	1.6	2.4	FALSE
103709	1.0	3.0	FALSE
103719	1.0	3.0	FALSE
103733	1.25	2.0	FALSE
103748	2.0	2.5	FALSE
103784	3.6	3.6	FALSE
103821	2.6	3.2	FALSE
103823	1.6	2.4	FALSE
103844	1.6	2.6	FALSE
103860	2.6	3.0	FALSE
103893	2.0	3.6	FALSE
103908	1.0	3.0	FALSE
103914	3.0	3.0	FALSE
103930	2.4	3.6	FALSE
103974	5.0	5.0	TRUE
103992	2.1	4.1	FALSE
103993	2.2	3.4	FALSE
103997	1.2	4.0	FALSE
104009	1.75	2.25	FALSE
104019	2.0	3.6666666666666700	FALSE
104023	3.4	4.8	FALSE
104037	3.2	3.2	FALSE
104090	1.0	3.8	FALSE
104095	1.2	2.4	FALSE
104171	2.0	2.8	FALSE
104175	4.4	4.0	TRUE
104179	3.4	4.0	FALSE
104185	1.8	3.0	FALSE
104187	3.0	4.2	FALSE
104203	1.0	1.0	FALSE
104258	1.8	3.6	FALSE
104289	2.0	2.4	FALSE
104305	3.0	3.6	FALSE
104306	1.8	3.8	FALSE
104324	2.0	3.0	FALSE
104336	2.0	2.2	FALSE
104345	3.6	3.8	FALSE
104349	1.4	2.4	FALSE
104398	1.2	2.6	FALSE
104413	1.8	2.6	FALSE
104417	1.2	2.6	FALSE
104469	1.2	2.0	FALSE
104532	2.4	2.8	FALSE
104586	1.2	1.6	FALSE
104587	1.6	2.8	FALSE
104591	1.0	1.5	FALSE
104629	2.4	4.4	FALSE
104675	2.6	3.6	FALSE
104737	1.5	1.75	FALSE
104782	2.0	2.6	FALSE
104854	3.4	4.8	FALSE
104892	2.4	4.0	FALSE
104903	1.8	2.2	FALSE
104911	1.6	2.0	FALSE
104968	1.4	4.4	FALSE
104973	3.2	3.6	FALSE
105035	2.0	2.6	FALSE
105051	2.0	2.4	FALSE
105052	2.6	3.0	FALSE
105059	1.0	2.5	FALSE
105062	1.6	2.6	FALSE
105070	1.6	1.6	FALSE
105110	1.6	2.8	FALSE
105114	1.6	1.6	FALSE
105161	1.6	1.6	FALSE
105162	1.6666666666666700	3.0	FALSE
105172	1.2	2.8	FALSE
105191	2.4	3.8	FALSE
105222	4.0	4.8	TRUE
105243	2.0	2.8	FALSE
105269	3.0	4.6	FALSE
105323	3.8	4.8	FALSE
105396	1.2	2.6	FALSE
105410	2.4	3.0	FALSE
105415	2.333333333333330	4.0	FALSE
105422	2.6	3.8	FALSE
105441	1.6666666666666700	3.0	FALSE
105450	1.8	2.6	FALSE
105453	1.5	1.5	FALSE
105454	2.0	3.2	FALSE
105486	2.6	3.2	FALSE
105510	3.2	3.6	FALSE
105523	3.0	3.2	FALSE
105544	2.8	3.9	FALSE
105552	1.0	2.2	FALSE
105566	1.4	3.4	FALSE
105596	2.25	4.25	FALSE
105601	2.8	4.2	FALSE
105617	1.6	2.0	FALSE
105632	1.6	3.0	FALSE
105677	3.0	3.8	FALSE
105689	1.0	2.0	FALSE
105697	2.2	3.0	FALSE
105748	2.6	4.4	FALSE
105749	2.4	3.6	FALSE
105804	2.8	3.6	FALSE
105822	2.2	3.0	FALSE
105828	3.0	3.0	FALSE
105839	1.6	3.0	FALSE
105841	1.8	3.8	FALSE
105861	1.8	3.2	FALSE
105880	1.6	2.2	FALSE
105881	3.9	4.8	FALSE
105885	4.4	4.8	TRUE
105887	2.7	3.9	FALSE
105909	3.2	4.4	FALSE
105930	2.0	3.6	FALSE
105942	1.0	2.6	FALSE
106003	2.2	3.8	FALSE
106031	1.2	3.0	FALSE
106054	4.7	5.0	TRUE
106060	1.6	1.4	FALSE
106066	3.6	4.0	FALSE
106069	1.0	2.2	FALSE
106091	3.0	4.4	FALSE
106122	2.8	4.0	FALSE
106162	3.0	3.4	FALSE
106176	1.6	3.6	FALSE
106190	2.0	3.25	FALSE
106202	2.0	2.4	FALSE
106234	2.6	4.0	FALSE
106248	2.5	3.1	FALSE
106260	2.6	3.6	FALSE
106306	1.4	2.2	FALSE
106327	2.0	2.8	FALSE
106329	1.4	2.0	FALSE
106344	2.0	3.2	FALSE
106397	3.2	4.6	FALSE
106433	3.0	3.25	FALSE
106473	1.0	2.0	FALSE
106484	1.2	1.4	FALSE
106494	2.6	3.6	FALSE
106537	3.4	4.4	FALSE
106551	3.6	3.8	FALSE
106552	2.8	4.4	FALSE
106573	2.0	2.4	FALSE
106576	2.0	3.0	FALSE
106583	1.0	1.8	FALSE
106616	2.0	3.2	FALSE
106619	1.2	1.8	FALSE
106648	2.8	4.2	FALSE
106651	4.2	4.0	TRUE
106673	1.6	1.8	FALSE
106701	4.56	4.92	TRUE
106702	1.4	3.4	FALSE
106717	1.4	2.0	FALSE
106750	2.2	3.0	FALSE
106755	1.6	2.0	FALSE
106772	1.5	3.0	FALSE
106799	1.6	3.8	FALSE
106810	2.0	3.6	FALSE
106811	2.4	3.2	FALSE
106826	2.6	3.0	FALSE
106887	1.0	3.25	FALSE
106888	1.6666666666666700	3.0	FALSE
106910	2.0	2.5	FALSE
106945	2.6	3.2	FALSE
106987	2.8	3.4	FALSE
106989	3.8	4.8	FALSE
107004	1.2	2.6	FALSE
107021	3.4	4.8	FALSE
107025	2.0	3.4	FALSE
107039	2.8	4.2	FALSE
107089	3.0	4.0	FALSE
107100	1.4	3.2	FALSE
107127	2.2	2.2	FALSE
107176	1.4	2.6	FALSE
107194	3.8	3.4	FALSE
107195	4.0	4.6	TRUE
107215	2.0	3.8	FALSE
107218	2.2	2.0	FALSE
107241	4.3	4.4	TRUE
107282	1.2	1.8	FALSE
107336	1.6	3.2	FALSE
107346	1.4	2.2	FALSE
107348	2.6	3.2	FALSE
107362	4.4	4.8	TRUE
107373	1.8	3.0	FALSE
107389	2.6	3.2	FALSE
107402	1.0	1.3333333333333300	FALSE
107455	1.2	2.2	FALSE
107456	1.4	2.2	FALSE
107464	1.8	3.6	FALSE
107472	2.9444444444444400	4.611111111111110	FALSE
107473	3.0	4.4	FALSE
107487	1.0	3.4	FALSE
107497	3.6	3.9	FALSE
107507	3.6	4.4	FALSE
107508	2.4	3.8	FALSE
107526	1.4444444444444400	1.6666666666666700	FALSE
107569	1.2	2.2	FALSE
107600	2.2	4.0	FALSE
107604	4.5	4.5	TRUE
107619	1.6	4.2	FALSE
107631	3.6	4.0	FALSE
107671	1.4	2.6	FALSE
107686	1.0	3.2	FALSE
107693	1.5	1.75	FALSE
107761	2.8	3.4	FALSE
107769	3.8	4.0	FALSE
107770	2.4	3.2	FALSE
107784	2.6	4.4	FALSE
107870	3.8	4.6	FALSE
107881	1.0	2.0	FALSE
107941	3.75	3.6	FALSE
107945	3.8	4.0	FALSE
107986	1.4	1.4	FALSE
108002	1.0	2.6	FALSE
108030	2.333333333333330	2.6666666666666700	FALSE
108037	2.0	3.25	FALSE
108043	2.0	3.2	FALSE
108109	1.0	1.0	FALSE
108140	1.0	1.25	FALSE
108141	1.2	2.2	FALSE
108152	1.6	2.0	FALSE
108209	4.2	4.8	TRUE
108214	3.5	4.0	FALSE
108229	1.8	2.6	FALSE
108230	2.0	4.25	FALSE
108234	1.0	1.0	FALSE
108283	1.2	1.8	FALSE
108367	1.8	2.2	FALSE
108374	2.2	4.4	FALSE
108381	1.5	2.0	FALSE
108392	4.2	4.4	TRUE
108393	1.6	2.0	FALSE
108408	4.6	5.0	TRUE
108416	1.4	2.2	FALSE
108463	1.8	2.8	FALSE
108478	1.2	4.6	FALSE
108479	1.0	1.25	FALSE
108480	1.25	1.5	FALSE
108487	1.2	2.6	FALSE
108551	2.4	3.6	FALSE
108561	1.0	1.0	FALSE
108569	3.6	3.8	FALSE
108616	3.25	3.75	FALSE
108618	4.0	4.0	TRUE
108635	1.6	3.2	FALSE
108642	1.2	1.8	FALSE
108648	1.2	3.4	FALSE
108699	1.0	2.0	FALSE
108700	2.0	3.8	FALSE
108740	4.4	4.6	TRUE
108755	1.6	2.8	FALSE
108782	3.6	4.4	FALSE
108796	2.2	2.2	FALSE
108816	3.4	4.0	FALSE
108826	2.4	3.4	FALSE
108841	2.4	4.0	FALSE
108847	1.6	1.8	FALSE
108864	1.4	3.8	FALSE
108958	4.2	4.8	TRUE
109013	1.2	2.0	FALSE
109115	3.2	3.4	FALSE
109117	4.4	4.6	TRUE
109124	1.2	2.4	FALSE
109141	4.0	4.2	TRUE
109150	2.4	4.0	FALSE
109184	4.0	4.0	TRUE
109206	1.6	1.4	FALSE
109231	1.8	3.6	FALSE
109239	1.25	3.75	FALSE
109297	1.0	1.4	FALSE
109315	1.25	2.25	FALSE
109351	2.0	2.0	FALSE
109364	1.4	2.8	FALSE
109368	4.6	4.4	TRUE
109374	4.0	4.0	TRUE
109383	3.5	3.25	FALSE
109384	1.8	2.6	FALSE
109390	2.0	2.6	FALSE
109397	3.4	4.0	FALSE
109411	3.4	4.0	FALSE
109418	3.6	4.0	FALSE
109429	4.0	4.6	TRUE
109453	2.4	4.0	FALSE
109464	1.4	2.6	FALSE
109511	1.5	2.0	FALSE
109525	1.6	1.4	FALSE
109560	2.2	4.4	FALSE
109607	3.8	4.0	FALSE
109644	2.2	3.6	FALSE
109694	3.2	4.2	FALSE
109702	1.8	3.4	FALSE
109708	4.2	4.6	TRUE
109709	4.2	4.6	TRUE
109730	1.0	2.0	FALSE
109743	1.6	1.6	FALSE
109776	1.0	1.2	FALSE
109812	1.6	1.8	FALSE
109847	3.6	4.2	FALSE
109849	1.5	1.75	FALSE
109858	2.0	2.8	FALSE
109861	3.8	4.8	FALSE
109891	2.8	3.2	FALSE
109892	4.4	4.6	TRUE
109893	4.0	4.0	TRUE
109899	1.8	1.8	FALSE
109902	1.0	1.8	FALSE
109918	1.4	1.6	FALSE
109925	1.8	3.2	FALSE
109941	1.8	3.0	FALSE
109942	1.25	2.75	FALSE
109959	4.2	4.2	TRUE
109992	1.6	1.4	FALSE
109993	1.6	3.4	FALSE
110005	2.8	3.4	FALSE
110009	3.8	4.6	FALSE
110019	1.8	3.6	FALSE
110023	1.2	1.8	FALSE
110043	1.8	3.6	FALSE
110048	1.4	1.6	FALSE
110095	1.0	2.5	FALSE
110173	1.4	2.4	FALSE
110206	2.6	3.4	FALSE
110209	3.2	3.8	FALSE
110217	1.75	2.0	FALSE
110223	3.6	4.4	FALSE
110253	2.7	3.9	FALSE
110268	2.2	4.2	FALSE
110280	3.6	3.8	FALSE
110314	2.4	3.2	FALSE
110323	2.333333333333330	3.333333333333330	FALSE
110355	1.4	1.6	FALSE
110376	2.6	2.8	FALSE
110382	3.0	4.0	FALSE
110383	2.4	3.8	FALSE
110403	2.7	4.0	FALSE
110424	2.8	4.4	FALSE
110425	2.5	3.75	FALSE
110435	1.2	3.0	FALSE
110451	2.2	2.2	FALSE
110463	1.0	2.4	FALSE
110466	1.8	2.4	FALSE
110481	1.2	3.4	FALSE
110490	2.2	3.4	FALSE
110494	3.6	4.4	FALSE
110523	3.2	3.4	FALSE
110542	1.25	2.5	FALSE
110543	3.0	4.2	FALSE
110572	3.0	3.8	FALSE
110591	2.4	4.0	FALSE
110625	4.4	4.8	TRUE
110657	2.2	2.4	FALSE
110663	2.4	4.6	FALSE
110672	3.7	4.2	FALSE
110688	1.8	2.6	FALSE
110734	2.0	3.0	FALSE
110742	1.4	3.6	FALSE
110766	3.8	4.2	FALSE
110798	3.0	4.0	FALSE
110800	1.4	2.8	FALSE
110820	2.0	2.8	FALSE
110856	4.6	5.0	TRUE
110857	3.0	3.8	FALSE
110869	2.6	3.4	FALSE
110907	3.4	3.6	FALSE
110908	3.2	4.0	FALSE
110920	2.0	3.0	FALSE
110954	1.6	1.6	FALSE
110978	2.2	3.4	FALSE
110981	3.0	2.6	FALSE
111009	3.2	4.4	FALSE
111022	3.0	3.6	FALSE
111029	1.6	4.0	FALSE
111032	1.0	1.25	FALSE
111038	4.6	4.8	TRUE
111095	4.0	3.8	FALSE
111130	2.0	2.8	FALSE
111136	1.2	2.4	FALSE
111177	1.4	2.0	FALSE
111182	1.0	3.25	FALSE
111186	1.4	2.6	FALSE
111196	3.4	3.6	FALSE
111197	1.4	3.4	FALSE
111218	4.0	4.4	TRUE
111300	3.0	3.4	FALSE
111305	1.8	3.6	FALSE
111329	3.4	4.0	FALSE
111330	3.0	3.6	FALSE
111335	1.4	2.0	FALSE
111340	1.6	3.4	FALSE
111349	4.6	4.8	TRUE
111370	1.2	1.6	FALSE
111384	1.0	1.6	FALSE
111401	3.2	4.4	FALSE
111402	4.0	4.0	TRUE
111426	2.4	3.8	FALSE
111428	1.6	2.2	FALSE
111448	2.4	3.4	FALSE
111496	2.6	2.8	FALSE
111506	1.2	1.4	FALSE
111519	1.2	1.6	FALSE
111529	3.0	4.75	FALSE
111545	3.2	3.4	FALSE
111546	4.4	4.0	TRUE
111553	4.6	4.4	TRUE
111562	1.2	1.6	FALSE
111570	3.0	3.75	FALSE
111571	3.0	4.0	FALSE
111572	4.6	4.6	TRUE
111587	2.2	3.6	FALSE
111622	2.6	3.8	FALSE
111641	2.0	2.6	FALSE
111666	1.0	3.2	FALSE
111702	2.6	3.2	FALSE
111720	4.6	5.0	TRUE
111721	4.2	3.8	FALSE
111741	2.0	3.0	FALSE
111746	1.5	2.75	FALSE
111762	1.25	1.75	FALSE
111766	2.8	2.6	FALSE
111776	3.6	4.2	FALSE
111807	1.0	2.25	FALSE
111866	2.2	3.2	FALSE
111884	1.6	1.6	FALSE
111892	2.2	3.6	FALSE
111893	3.8	4.4	FALSE
111912	4.6	4.6	TRUE
111943	3.4	4.6	FALSE
111949	3.0	3.6	FALSE
111956	3.8	4.6	FALSE
111995	1.0	1.6	FALSE
112088	1.25	2.0	FALSE
112116	2.6	3.8	FALSE
112117	3.6	3.6	FALSE
112133	3.2	3.6	FALSE
112142	2.0	2.6	FALSE
112175	3.6	4.4	FALSE
112216	1.7	2.7	FALSE
112227	1.4285714285714300	3.4285714285714300	FALSE
112256	1.8	4.4	FALSE
112265	1.0	3.0	FALSE
112295	1.4	2.2	FALSE
112396	1.0	3.2	FALSE
112401	1.2	2.0	FALSE
112408	4.0	4.2	TRUE
112424	1.4	2.0	FALSE
112459	2.2	2.2	FALSE
112464	1.6	4.2	FALSE
112491	4.0	5.0	TRUE
112495	2.2	3.0	FALSE
112517	1.4	2.6	FALSE
112531	1.6	2.4	FALSE
112532	2.6	3.2	FALSE
112542	1.9	2.9	FALSE
112591	1.6	3.6	FALSE
112592	2.4	3.4	FALSE
112618	2.8	3.6	FALSE
112619	1.4	1.8	FALSE
112663	1.0	2.8	FALSE
112717	3.0	3.25	FALSE
112815	1.0	1.75	FALSE
112823	3.0	3.4	FALSE
112873	1.2	1.8	FALSE
112874	2.4	3.8	FALSE
112893	1.5	1.75	FALSE
112896	1.0	2.0	FALSE
112925	4.0	4.8	TRUE
112929	1.4	1.4	FALSE
112961	1.8	4.2	FALSE
112985	1.8	4.2	FALSE
112993	1.0	2.4	FALSE
112994	1.0	2.2	FALSE
113048	2.0	3.0	FALSE
113052	1.6	2.2	FALSE
113080	1.8	3.8	FALSE
113084	1.2	1.6	FALSE
113090	2.2	4.0	FALSE
113103	2.0	3.4	FALSE
113142	1.6	3.2	FALSE
113161	1.6	2.8	FALSE
113189	1.0	3.0	FALSE
113191	4.6	4.8	TRUE
113203	1.4	3.0	FALSE
113247	3.4	4.4	FALSE
113291	1.2	2.4	FALSE
113326	1.2	3.0	FALSE
113343	1.6666666666666700	1.6666666666666700	FALSE
113364	3.6	4.4	FALSE
113370	3.6	4.0	FALSE
113417	3.2	4.2	FALSE
113491	1.25	3.25	FALSE
113492	1.4	2.1	FALSE
113505	1.6	1.4	FALSE
113529	1.2	1.4	FALSE
113539	4.2	4.4	TRUE
113540	2.8	3.4	FALSE
113541	2.8	4.0	FALSE
113561	1.6	3.6	FALSE
113563	1.8	3.2	FALSE
113578	2.6	3.6	FALSE
113583	1.6	2.2	FALSE
113620	1.8	3.6	FALSE
113663	4.4	4.6	TRUE
113695	3.8	4.6	FALSE
113709	2.4	4.2	FALSE
113740	1.0	2.4	FALSE
113747	4.4	4.6	TRUE
113763	3.0	3.6	FALSE
113764	2.8	4.2	FALSE
113782	1.4	2.8	FALSE
113783	1.9	2.7	FALSE
113818	2.0	3.6	FALSE
113819	2.8	3.4	FALSE
113843	4.0	4.2	TRUE
113850	4.6	4.6	TRUE
113880	2.25	3.0	FALSE
113928	4.4	5.0	TRUE
113929	2.6	3.8	FALSE
113943	1.8	2.8	FALSE
113973	2.0	2.4	FALSE
113980	3.0	4.0	FALSE
113990	1.2	1.6	FALSE
114019	1.0	1.2	FALSE
114036	2.4	3.6	FALSE
114037	2.8	4.2	FALSE
114040	2.6	3.0	FALSE
114096	1.4	2.0	FALSE
114118	1.0	2.0	FALSE
114122	1.2	3.0	FALSE
114147	1.8	2.4	FALSE
114164	2.0	3.4	FALSE
114171	2.2	4.2	FALSE
114174	1.8	2.2	FALSE
114185	3.4	4.8	FALSE
114187	2.6	3.0	FALSE
114208	1.4	3.0	FALSE
114215	1.8	2.0	FALSE
114216	1.8	2.4	FALSE
114228	2.8	3.8	FALSE
114248	4.2	4.6	TRUE
114329	1.6	3.2	FALSE
114336	2.4	3.2	FALSE
114353	2.0	3.6	FALSE
114361	4.8	4.8	TRUE
114418	1.4	3.2	FALSE
114428	1.6	1.6	FALSE
114461	3.4	4.0	FALSE
114473	2.0	3.4	FALSE
114503	1.8	3.0	FALSE
114512	1.0	1.4	FALSE
114588	1.0	1.2	FALSE
114591	1.8	3.0	FALSE
114631	3.8	4.6	FALSE
114669	1.6	2.6	FALSE
114785	2.0	3.8	FALSE
114801	4.6	4.6	TRUE
114836	2.25	2.25	FALSE
114838	3.0	4.0	FALSE
114862	1.2	2.0	FALSE
114865	1.2	2.2	FALSE
114874	2.333333333333330	3.0	FALSE
114875	1.75	3.5	FALSE
114884	1.2	1.2	FALSE
114897	4.0	4.4	TRUE
114899	2.2	3.2	FALSE
114912	3.8	3.8	FALSE
114942	4.4	4.7	TRUE
114946	2.6	3.4	FALSE
114947	2.2	4.2	FALSE
114980	1.0	2.0	FALSE
114985	1.2	1.6	FALSE
115007	1.75	3.0	FALSE
115013	2.0	3.2	FALSE
115018	2.8	3.8	FALSE
115019	3.4	4.4	FALSE
115046	4.0	3.4	FALSE
115047	2.5	4.75	FALSE
115068	1.0	2.0	FALSE
115074	1.0	2.6	FALSE
115087	3.0	4.4	FALSE
115090	2.0	2.0	FALSE
115123	1.0	2.4	FALSE
115126	4.2	4.6	TRUE
115127	4.8	4.8	TRUE
115228	1.0	1.6	FALSE
115237	1.2	3.0	FALSE
115241	2.4	2.8	FALSE
115256	2.8	2.8	FALSE
115266	1.0	3.0	FALSE
115268	2.4	2.0	FALSE
115317	4.6	4.6	TRUE
115329	1.2	3.2	FALSE
115333	1.4	2.8	FALSE
115351	1.0	2.0	FALSE
115373	4.066666666666670	4.733333333333330	TRUE
115374	3.2	3.4	FALSE
115402	4.8	5.0	TRUE
115411	3.6	4.2	FALSE
115425	3.6	4.6	FALSE
115511	1.0	1.2	FALSE
115530	1.8	2.2	FALSE
115545	4.6	5.0	TRUE
115550	2.25	3.5	FALSE
115555	1.2	1.6	FALSE
115567	1.6	2.2	FALSE
115582	2.0	3.4	FALSE
115591	1.0	2.4	FALSE
115600	2.8	4.2	FALSE
115607	1.2	1.4	FALSE
115656	3.6	4.2	FALSE
115703	2.0	3.4	FALSE
115707	3.9	3.5	FALSE
115742	3.6	3.8	FALSE
115804	1.4	2.2	FALSE
115811	3.4	3.2	FALSE
115822	2.0	3.8	FALSE
115824	2.2	2.8	FALSE
115841	1.4	3.0	FALSE
115853	4.2	4.6	TRUE
115868	1.2	2.6	FALSE
115871	1.8	2.6	FALSE
115895	1.6	2.4	FALSE
115929	1.0	2.2	FALSE
115932	2.2	3.4	FALSE
115935	4.8	5.0	TRUE
115951	1.0	3.25	FALSE
115986	2.2	2.6	FALSE
115992	1.0	1.0	FALSE
115995	1.0	1.8	FALSE
116014	2.6	4.0	FALSE
116023	3.4	3.6	FALSE
116036	1.8	2.4	FALSE
116054	2.6	3.2	FALSE
116067	1.25	2.5	FALSE
